source_entry	source_target	count	unique_vm_ips	top_sites	top_targets	top_ip_deltas	top_w0	top_w1	top_w2	top_w3	top_w4	top_w5
258	0xadf2c	28058	2268	tail@0xae32f:28058	307@0xb8064:1689,199@0xa0631:1547,297@0xb64d7:1508,215@0xa4609:1365,18@0x7be9b:1334	+0x4:28058	0x1e8:3146,0x3d00:824,0x3d8:369,0x508:315,0xa0:294	0x1e8:5428,0xe83a:429,0xc0b:351,0x13d:336,0x68:325	0x1e8:742,0xad8:608,0x13d:493,0xaa0:287,0x1601:265	0x1e8:1430,0x13d:532,0x31:457,0xe801:438,0x5801:348	0x13d:530,0x80:480,0x3d01:293,0x2ff1:257,0x3a87:257	0x13d:850,0x1:572,0x91:352,0xdd01:348,0x68e3:257
28	0x7e390	26610	2333	tail@0x7e7ca:26610	347@0xc088d:2147,258@0xadf2c:1654,340@0xbf435:1637,337@0xbec0e:1601,114@0x90319:1452	+0x3:26610	0x1e8:3484,0x3d00:360,0x2800:257,0x852c:256,0x7962:256	0x1e8:4523,0xb3:548,0x3d00:489,0x19d:415,0x147:291	0x1e8:3504,0x3d00:256,0xabaf:256,0xc016:256,0x428c:256	0x1e8:5191,0x3d00:480,0x13d:470,0x1:387,0xb3:290	0x1e8:1881,0xa88:376,0x3d00:320,0x6600:257,0x6b:256	0x1e8:3506,0x13d:891,0xd3:357,0x13:279,0x31:275
337	0xbec0e	26534	2321	tail@0xbf126:26534	297@0xb64d7:1787,66@0x855ff:1591,307@0xb8064:1382,28@0x7e390:1313,18@0x7be9b:1254	+0x4:26534	0x1e8:2729,0x580:381,0x3d00:353,0x508:324,0x3d8:257	0x1e8:5211,0x3d00:669,0x13d:616,0xe828:378,0xe83a:304	0x1e8:853,0x3d00:378,0x13d:350,0x3401:347,0x9d8:280	0x1e8:1263,0x13d:742,0xe83a:347,0xa7fc:256,0x5ab5:256	0x3d8:265,0xa726:256,0xab71:256,0x3783:256,0x2685:256	0x13d:560,0x68:270,0x3f99:256,0x3603:256,0x813c:256
340	0xbf435	26112	2259	tail@0xbf886:26112	307@0xb8064:1748,28@0x7e390:1702,66@0x855ff:1362,185@0x9d964:1352,215@0xa4609:1274	+0x4:26112	0x1e8:3184,0x3d00:612,0x570:405,0x580:296,0x860:278	0x1e8:5476,0x13d:532,0xe83a:333,0x629a:256,0xaae:256	0x1e8:1026,0xaa0:397,0xe870:259,0x158:257,0xc079:256	0x1e8:1041,0x13d:944,0xe801:317,0x4001:260,0xd8:257	0x3d01:576,0xe898:277,0xabb5:274,0xc5c0:256,0x68c9:256	0x13d:683,0x8000:501,0x1:294,0xa501:257,0x6b72:256
18	0x7be9b	25448	2501	tail@0x7c308:25448	114@0x90319:1729,189@0x9e7af:1581,347@0xc088d:1461,258@0xadf2c:1384,337@0xbec0e:1249	+0x3:25448	0x1e8:3393,0x3d00:441,0xd9e8:256,0x7750:256,0xbbdb:256	0x1e8:4983,0x13:479,0x3d00:290,0xaf0:259,0xff3c:257	0x1e8:3732,0xad8:350,0x5e8:301,0x3d00:281,0xb88a:256	0x1e8:6256,0x13d:508,0x31:367,0x68:344,0x2e82:256	0x1e8:1297,0x80:396,0xad8:364,0x13d:292,0x85f:256	0x1e8:1730,0x13d:364,0x5f40:256,0x758d:256,0x173a:256
114	0x90319	25300	2254	tail@0x90893:25300	66@0x855ff:2041,185@0x9d964:1516,215@0xa4609:1500,18@0x7be9b:1307,20@0x7c62b:1184	+0x4:25300	0x1e8:3717,0x3d8:422,0x5c0:398,0x570:385,0x64b6:256	0x1e8:5043,0xe83a:530,0x13d:333,0xdf3a:258,0x3d69:258	0x1e8:879,0x13d:764,0xe8b4:348,0xe896:263,0x914f:262	0x1e8:1549,0x13d:735,0x1001:287,0xf701:259,0x501:258	0x80:265,0xfcc3:256,0x78ad:256,0x25e0:256,0xd6a5:256	0x5800:347,0x13d:300,0x1:300,0xe810:279,0xfdaf:257
189	0x9e7af	25112	2279	tail@0x9eac9:25112	18@0x7be9b:1894,297@0xb64d7:1503,215@0xa4609:1354,174@0x9bd8f:1273,307@0xb8064:1197	+0x4:25112	0x1e8:3059,0x4f0:471,0x13d:424,0x632a:256,0xf340:256	0x1e8:5746,0x13:283,0x561d:256,0xd6aa:256,0x46af:256	0x1e8:556,0xad8:380,0x3d00:344,0xffa3:256,0x4dc8:256	0x1e8:1270,0x13d:609,0x31:457,0x1:327,0x5301:257	0x80:474,0x7100:257,0x5d0d:256,0xb6a9:256,0x3401:256	0xe801:398,0x13d:382,0xe83a:318,0x6001:276,0xe881:261
347	0xc088d	24299	2146	tail@0xc0d7b:24299	18@0x7be9b:1928,307@0xb8064:1577,297@0xb64d7:1475,28@0x7e390:1302,168@0x9aa83:1257	+0x4:24299	0x1e8:2519,0x580:418,0x570:375,0x3d00:345,0x8f8:265	0x1e8:5110,0x3d00:709,0xe83a:304,0xe8ae:292,0xe8af:281	0x1e8:1391,0x13d:417,0xad8:369,0xe828:347,0x3d01:256	0x1e8:2002,0x31:637,0x13d:517,0xd3:417,0x1:387	0x80:666,0x810:438,0x1e8:370,0xe80c:348,0xab0e:256	0x13d:774,0xe801:383,0x0:292,0xf01:262,0x5e8:257
307	0xb8064	24095	2012	tail@0xb837a:24095	114@0x90319:1754,176@0x9c10b:1332,189@0x9e7af:1166,337@0xbec0e:1159,258@0xadf2c:1055	+0x3:24095	0x1e8:3346,0x3d00:525,0x6efd:348,0xce87:256,0xd70b:256	0x1e8:5457,0xf40c:443,0xd3:389,0xec44:364,0x19d:291	0x1e8:2715,0x13d:434,0xf73e:347,0xa88:281,0xb8d:256	0x1e8:4478,0xd6ec:438,0x79:282,0x3d00:262,0x13d:256	0x1e8:1572,0x13d:399,0x3d00:320,0x570:279,0xcee1:256	0x1e8:3452,0x13d:580,0x3d00:375,0x31:365,0xdf3a:348
64	0x85059	23678	2222	tail@0x8536e:23678	18@0x7be9b:2091,28@0x7e390:1633,199@0xa0631:1345,184@0x9d694:1255,215@0xa4609:1065	+0x4:23678	0x1e8:2288,0xa0:670,0x4f0:296,0x3d00:294,0x937b:256	0x1e8:5645,0xe884:257,0x2f37:256,0x7a:256,0xe83a:201	0x1e8:829,0x13d:497,0xa501:351,0xa88:291,0x9d70:256	0x1e8:1538,0xe801:691,0x13d:520,0x79:278,0x87ae:256	0x3d01:263,0x570:256,0xd3ce:256,0x7c3e:256,0xf90a:256	0x13d:899,0x1e8:310,0x3d00:297,0x8000:272,0x6974:256
66	0x855ff	22739	2180	tail@0x859f9:22739	337@0xbec0e:1650,64@0x85059:1561,340@0xbf435:1336,184@0x9d694:1324,189@0x9e7af:1320	+0x3:22739	0x1e8:2870,0x3d00:294,0x9644:257,0x7800:257,0x927:256	0x1e8:4982,0x91:402,0x3d00:383,0x13d:303,0xcb:270	0x1e8:2788,0x13d:621,0x2d40:256,0x6c03:256,0x6de9:256	0x1e8:5552,0x13d:509,0x44ef:256,0xbf37:256,0xdfd6:256	0x1e8:936,0xa0:266,0x4f00:257,0x2836:256,0x365:256	0x1e8:2263,0x13d:576,0x31:274,0x7e71:256,0x501e:256
185	0x9d964	21620	1885	tail@0x9dcab:21620	337@0xbec0e:1336,64@0x85059:1324,347@0xc088d:1270,174@0x9bd8f:1182,258@0xadf2c:1100	+0x3:21620	0x1e8:2408,0x3d00:595,0x91df:261,0x68e3:260,0x87ad:256	0x1e8:4468,0xb3:391,0x3d00:347,0x91:286,0x73b:256	0x1e8:3371,0x3d00:435,0xecc7:256,0xa854:256,0xb7b3:256	0x1e8:4183,0x13d:690,0x3d00:387,0xab:303,0x79:289	0x1e8:679,0x5e8:366,0x5200:256,0x96dc:256,0xae44:256	0x1e8:2792,0x31:365,0x68:324,0x3d96:256,0xecda:256
215	0xa4609	21174	1728	tail@0xa4a5e:21174	114@0x90319:1359,337@0xbec0e:1186,347@0xc088d:1123,189@0x9e7af:1119,258@0xadf2c:1070	+0x3:21174	0x1e8:2284,0x3d00:498,0xe6e:256,0x631c:256,0xde81:256	0x1e8:4227,0x68:290,0xef01:262,0x123:259,0x81ba:256	0x1e8:2608,0x3d00:626,0xf174:256,0x632a:256,0xe58:256	0x1e8:4885,0x79:293,0x3e2f:256,0x4a87:256,0xe8aa:256	0x1e8:1239,0x13d:584,0xad8:351,0xaa0:313,0x80:269	0x1e8:2046,0x13d:726,0x31:273,0x600a:256,0x39e6:256
297	0xb64d7	20640	1843	tail@0xb68ff:20640	347@0xc088d:1305,258@0xadf2c:1285,340@0xbf435:1194,114@0x90319:909,123@0x91a59:902	+0x3:20640	0x1e8:1728,0x3d00:495,0x99a7:256,0xf983:256,0xc856:256	0x1e8:4257,0x38:386,0x13d:382,0x28:357,0x3d00:335	0x1e8:2344,0x3d00:358,0x200:277,0xb082:256,0xaf68:256	0x1e8:4976,0x13d:540,0x38:356,0x107:277,0x91:259	0x1e8:1416,0x3d00:470,0xad8:282,0xab01:256,0x938a:256	0x1e8:2015,0x0:361,0x3d00:350,0x31:274,0xd13a:257
199	0xa0631	19641	1802	tail@0xa0a9c:19641	258@0xadf2c:1481,64@0x85059:1221,340@0xbf435:993,189@0x9e7af:968,184@0x9d694:957	+0x3:19641	0x1e8:1497,0x3d00:591,0x9017:257,0x22df:256,0xb45a:256	0x1e8:5011,0x13d:593,0x3d00:431,0x68:408,0xdf01:387	0x1e8:2172,0x200:286,0xce01:256,0xad05:256,0xe950:256	0x1e8:3991,0x13d:600,0xf31e:256,0x8878:256,0xefa5:256	0x1e8:799,0x13d:385,0xa0:276,0x5096:256,0xcb7e:256	0x1e8:2231,0x13d:370,0x4605:256,0xe900:256,0x6449:256
43	0x8173d	16136	1458	tail@0x81b7c:16136	347@0xc088d:1058,287@0xb45d2:806,337@0xbec0e:770,26@0x7dbbb:765,189@0x9e7af:762	+0x4:16136	0x1e8:969,0x3d00:439,0x9d8:279,0xc186:256,0x6c58:256	0x1e8:3198,0x7551:257,0xdf59:256,0xc501:256,0x15a:256	0x1e8:1307,0xc922:256,0x863:256,0x7100:256,0x8700:256	0x1e8:1284,0x13d:886,0x91:261,0xf091:256,0xd9dd:256	0xad8:348,0x810:275,0x1ece:256,0xab95:256,0x328:256	0x13d:659,0xc01:258,0x96f3:256,0x20ba:256,0xdbe8:256
157	0x98a9a	14693	1395	tail@0x99026:14693	18@0x7be9b:993,199@0xa0631:922,66@0x855ff:885,340@0xbf435:831,64@0x85059:828	+0x4:14693	0x1e8:580,0x13d:434,0x3d00:346,0xd5f3:256,0xab95:256	0x1e8:1845,0xb3:369,0x3d00:340,0x87ce:256,0xc5a1:256	0x1e8:558,0x3d00:302,0x968:259,0xcee1:256,0x85ba:256	0x1e8:1322,0x13d:629,0xc8:256,0x238c:256,0xd6aa:256	0x13d:498,0xe877:257,0x5477:256,0x2ba6:256,0xf4e7:256	0x13d:634,0xe801:473,0x74ef:256,0xe2f0:256,0x5301:256
196	0x9fbcd	14371	1138	tail@0xa0068:14371	18@0x7be9b:1113,189@0x9e7af:988,340@0xbf435:880,66@0x855ff:807,258@0xadf2c:771	+0x4:14371	0x1e8:1013,0xf73e:349,0x3d00:331,0xc1e2:256,0xd92:256	0x1e8:1676,0xd6ec:438,0x79:259,0x38:258,0x2738:256	0x1e8:452,0x7909:256,0x3cbb:256,0xf340:256,0x2e89:256	0x1e8:2107,0x13d:420,0x68:258,0x40bc:256,0x8aff:256	0x13d:607,0x158:263,0xef2d:256,0xe8b8:256,0xffa3:256	0x13d:880,0x1:308,0x3644:256,0xc701:256,0xe0ac:256
168	0x9aa83	14368	1365	tail@0x9af16:14368	340@0xbf435:964,258@0xadf2c:861,337@0xbec0e:839,305@0xb78b0:795,189@0x9e7af:776	+0x4:14368	0x1e8:1179,0xa88:300,0xf7c:258,0x9124:257,0x328:256	0x1e8:3192,0x79:358,0x68:271,0x1:260,0xf6c9:257	0x1e8:852,0x8f8:260,0x810:258,0x96dc:256,0x5771:256	0x1e8:1223,0x13d:893,0x1e3:259,0xfaa9:257,0xf3e8:256	0xe828:347,0x13d:321,0x1e8:300,0x822d:256,0x65e1:256	0x13d:837,0x1e8:511,0xfd01:267,0x2ad:256,0xf311:256
172	0x9b68a	12531	1093	tail@0x9ba72:12531	28@0x7e390:851,258@0xadf2c:760,199@0xa0631:756,305@0xb78b0:674,340@0xbf435:647	+0x4:12531	0x1e8:821,0x9d8:285,0x960:256,0x1536:256,0x6962:256	0x1e8:1693,0x3d00:296,0x2c21:256,0xbb4:256,0xbbc1:256	0x1e8:419,0x6085:256,0xffd7:256,0xaba9:256,0xfab2:256	0x1e8:1156,0x13d:357,0x1:264,0x68:258,0xaf42:256	0xd6ab:256,0x6f0b:256,0x27d8:256,0x5cc1:256,0x5ceb:256	0x13d:629,0xe801:265,0x4f:256,0x7482:256,0x7a54:256
333	0xbd8af	12194	1165	tail@0xbdd16:12194	305@0xb78b0:766,114@0x90319:750,199@0xa0631:703,243@0xaab6a:667,64@0x85059:626	+0x4:12194	0x1e8:722,0x3d00:300,0x810:280,0x390:265,0xcb5:256	0x1e8:2392,0xf091:273,0xf4de:257,0xa600:256,0x13d:131	0x1e8:397,0x3d00:288,0x890f:256,0xcf68:256,0xe101:190	0x1e8:1214,0x13d:522,0xb3:278,0xd13a:256,0xcb01:256	0x4e8:275,0xee67:256,0xc77e:256,0x1fd7:256,0x3d00:201	0x13d:289,0x8f01:273,0x2e1a:256,0xbf47:256,0x3d58:256
184	0x9d694	12094	856	tail@0x9d961:12094	340@0xbf435:1208,28@0x7e390:1166,337@0xbec0e:993,66@0x855ff:931,18@0x7be9b:885	+0x4:12094	0xad8:557,0x5e8:443,0xa88:429,0x1e8:416,0x200:314	0xd3:276,0x39e6:256,0x8878:256,0x6449:256,0x1e8:253	0x570:392,0x5d0d:256,0xcb7e:256,0xca65:256,0x80:230	0xe800:385,0xe83a:333,0xe828:259,0xe881:257,0xe900:257	0x1201:259,0xe86d:257,0x3401:256,0xe874:213,0xe8a7:207	0xd801:444,0xe801:321,0x9001:317,0x1001:282,0x300a:256
268	0xb0007	12038	1112	tail@0xb0458:12038	243@0xaab6a:816,28@0x7e390:796,64@0x85059:710,185@0x9d964:693,215@0xa4609:585	+0x4:12038	0x1e8:522,0x3d00:302,0x933d:256,0x810:250,0x798:190	0x1e8:2369,0x9001:258,0xe8aa:184,0xd1d4:182,0x3d00:181	0x1e8:641,0x3d00:281,0xd53a:257,0xe318:256,0xff01:155	0x1e8:594,0xd8ef:256,0xfdaf:256,0x13d:186,0x48f0:125	0xe80a:256,0xc6e:256,0x9901:184,0xe8c6:182,0x13d:159	0xe6e:256,0x3ef4:256,0x13d:227,0x1f01:183,0x32:155
174	0x9bd8f	11742	889	tail@0x9c08c:11742	28@0x7e390:1083,258@0xadf2c:1081,114@0x90319:941,347@0xc088d:812,337@0xbec0e:757	+0x4:11742	0x1e8:575,0xaa0:566,0xad8:271,0x365:256,0x7247:256	0x31:641,0x13d:456,0x7e71:256,0x23c7:256,0x533a:256	0x80:716,0x580:497,0x3d8:474,0x570:291,0x4f0:262	0xe8af:275,0x34b6:273,0x813c:256,0x5a1a:256,0x506f:256	0x7:296,0xad01:278,0xe82e:278,0xe8de:259,0xe8e9:258	0x1e8:395,0xa001:315,0x5801:259,0x501:257,0xf001:256
305	0xb78b0	10874	771	tail@0xb7bb8:10874	307@0xb8064:1290,189@0x9e7af:771,297@0xb64d7:684,28@0x7e390:581,338@0xbf128:576	+0x4:10874	0x1e8:323,0x890f:256,0xffa3:256,0xaa0:226,0xad8:188	0x13d:899,0x91:260,0xd13a:256,0xe0ac:256,0xab:203	0x1e8:576,0xee67:256,0xb6a9:256,0x200:119,0x9dcf:101	0x1e8:699,0x2e1a:256,0x561d:256,0xe810:200,0xb3:188	0x9aa2:256,0x4dc8:256,0x9d8:207,0xd0:206,0xd402:116	0xe83a:282,0x3d29:256,0xe8c0:256,0xe889:246,0xe801:195
123	0x91a59	10598	889	tail@0x91e7f:10598	337@0xbec0e:1011,114@0x90319:972,66@0x855ff:944,347@0xc088d:901,64@0x85059:880	+0x4:10598	0x1e8:411,0xe58:256,0xa5f7:256,0x5e8:194,0xaa0:139	0x31:277,0xe8aa:256,0xdfd6:256,0x13d:213,0x107:183	0x80:338,0xa0:306,0x508:259,0x51d9:256,0x4437:256	0xe83a:432,0xe85c:278,0xe84c:257,0xe8af:256,0xbe16:256	0x8201:256,0x2304:256,0x7:208,0xe87c:185,0xe8fb:182	0x8000:345,0xd82e:256,0xe801:250,0x2001:248,0x5801:185
176	0x9c10b	10138	878	tail@0x9c3f4:10138	307@0xb8064:959,28@0x7e390:933,189@0x9e7af:821,340@0xbf435:797,18@0x7be9b:752	+0x4:10138	0xad8:658,0x390:268,0x13d:202,0x5e8:113,0x810:110	0x31:548,0x5f40:256,0x1e8:202,0xb3:197,0xe73a:97	0x80:622,0x570:304,0x3d8:266,0x5b8f:256,0x580:128	0xe83a:303,0x8c02:256,0xe801:194,0xe84d:185,0x9d94:182	0x7:280,0xe842:256,0xe877:217,0xe878:197,0x2:192	0x1e8:320,0x4701:256,0xe801:238,0x9001:200,0x8801:198
315	0xb9451	9921	813	tail@0xb9878:9921	28@0x7e390:1006,337@0xbec0e:731,307@0xb8064:617,215@0xa4609:544,64@0x85059:543	+0x4:9921	0x1e8:426,0x810:353,0x5e8:348,0xad8:265,0x822d:258	0x13d:830,0x2ad:256,0x20ba:256,0xf3e8:256,0xecda:256	0x1e8:404,0x2685:256,0xa48d:256,0x65e1:256,0xb875:256	0x1e8:615,0x837a:256,0xdd01:256,0xf311:256,0x3a3:256	0x28f9:256,0x994f:256,0x5f74:256,0xaf32:256,0x221b:256	0xe800:475,0xb500:258,0xe8d7:257,0x3b00:256,0x1346:256
26	0x7dbbb	9886	849	tail@0x7dfbd:9886	157@0x98a9a:959,66@0x855ff:687,114@0x90319:655,28@0x7e390:652,258@0xadf2c:567	+0x4:9886	0x1e8:296,0x540:261,0x7100:257,0x863:256,0x7353:256	0x13d:549,0x91:376,0x4c12:256,0xb9f4:256,0xd9dd:256	0x5e56:256,0xab95:256,0xa257:256,0x328:256,0x1e8:253	0x1e8:319,0x24d9:257,0xdf3a:257,0x26fa:257,0xdbe8:256	0xd0:385,0x8f8:267,0x191:256,0x85ba:256,0x5d91:256	0xe800:289,0xd6aa:256,0xe81f:256,0xcc:256,0xe801:200
203	0xa1484	9820	1044	tail@0xa1936:9820	258@0xadf2c:699,297@0xb64d7:584,64@0x85059:479,315@0xb9451:473,189@0x9e7af:461	+0x4:9820	0x1e8:781,0x3d00:515,0xb082:256,0xfcc3:256,0x3010:256	0x1e8:1045,0xf091:257,0x3d47:256,0x4e:256,0xefa5:256	0x1e8:340,0x13d:280,0xd0:276,0x5e8:259,0xab01:257	0x1e8:1304,0x0:306,0x6847:256,0xecda:256,0x13d:226	0x540:257,0x6d00:256,0x82af:256,0xb875:256,0x1e8:205	0x13d:483,0x0:282,0x8a33:256,0x4c12:256,0x3a3:256
287	0xb45d2	9723	866	tail@0xb497e:9723	28@0x7e390:769,297@0xb64d7:686,199@0xa0631:651,189@0x9e7af:621,196@0x9fbcd:582	+0x4:9723	0x158:356,0x1e8:299,0xa88:274,0x1bc7:256,0x25fd:256	0x13d:498,0x173a:262,0xd8:256,0xf337:256,0x79:222	0xb790:256,0xec32:256,0xf70f:256,0x1e8:199,0x810:188	0x1e8:297,0x109a:256,0x5849:256,0x2e82:256,0xe810:201	0xa530:256,0x516c:256,0x84cd:256,0xd0:125,0x8f8:103	0xe8d8:265,0xe875:259,0x9eef:256,0xe8aa:188,0x8810:182
20	0x7c62b	9485	857	tail@0x7ca96:9485	114@0x90319:1277,258@0xadf2c:806,337@0xbec0e:720,185@0x9d964:712,347@0xc088d:691	+0x4:9485	0x1e8:505,0x13d:448,0x3e23:256,0x810:229,0xa88:133	0x31:457,0x1e8:448,0x13d:309,0x747c:256,0x99:185	0x80:516,0xbe0:256,0xf869:256,0x580:228,0x13d:196	0x5e8:256,0x443e:256,0xe8e1:185,0xe856:184,0x34b6:182	0x7:305,0xe896:258,0x1cbc:256,0xe854:198,0xb3:192	0xe801:425,0xf701:258,0x3463:256,0xa001:206,0x1:193
161	0x9975a	9482	818	tail@0x99b3a:9482	28@0x7e390:776,337@0xbec0e:707,340@0xbf435:650,18@0x7be9b:637,64@0x85059:606	+0x4:9482	0x1e8:412,0xa88:264,0xc940:256,0x1091:256,0xaa0:203	0x31:821,0x13d:345,0x7c68:256,0x501e:256,0x89:212	0x80:953,0xa0:383,0x508:290,0xa46d:256,0x2f77:256	0x3c8:256,0xe8c0:256,0xe800:244,0xe8af:194,0xe801:189	0x2:335,0x7:290,0xe86c:257,0xc101:256,0x3:189	0xe801:554,0x1e8:529,0x6501:349,0x5fd6:256,0xa5:220
243	0xaab6a	9466	761	tail@0xaaf3c:9466	307@0xb8064:733,189@0x9e7af:698,18@0x7be9b:642,185@0x9d964:578,28@0x7e390:559	+0x4:9466	0x1e8:465,0xd53a:257,0x560:195,0x4e8:191,0x200:184	0x13d:687,0xfdaf:256,0x38:184,0x823:184,0x91:119	0xc6e:256,0x1e8:222,0x540:100,0x390:97,0x620:96	0x1e8:504,0x3ef4:256,0x91:199,0x89:189,0x107:186	0xecf7:256,0x9d8:202,0x8f8:147,0xd0:110,0xd402:100	0xe800:383,0x40d6:256,0xe8cf:194,0x1600:182,0xe8aa:101
158	0x99029	9432	804	tail@0x992ca:9432	340@0xbf435:989,189@0x9e7af:726,337@0xbec0e:710,18@0x7be9b:695,64@0x85059:648	+0x4:9432	0x1e8:560,0x13d:387,0x390:287,0xd730:256,0x85f:256	0x1e8:387,0x31:368,0xd3:349,0x13d:295,0x758d:256	0x80:401,0x4f0:311,0xa0:269,0x13d:265,0xbd51:256	0xe884:350,0xe8af:279,0xaae:257,0x33af:256,0xe8aa:188	0xe870:258,0xe88a:256,0xa501:256,0xe876:208,0xe877:186	0xe801:573,0x8701:347,0x4001:258,0x237c:256,0x8801:213
33	0x7f7c4	9247	806	tail@0x7fba1:9247	258@0xadf2c:873,307@0xb8064:735,157@0x98a9a:700,114@0x90319:514,167@0x9a8d2:489	+0x4:9247	0x1e8:489,0x2e89:256,0x200:189,0x15b8:182,0xa68:102	0x13d:532,0x9fad:256,0x91:235,0x38:190,0xb3:190	0xe5f1:256,0x810:185,0x658:184,0xa68:183,0x2ff5:182	0xe810:291,0x65c8:256,0x1e8:241,0x147:183,0x418e:182	0x108:371,0x385b:256,0xd0:197,0x988:96,0xa528:95	0xe800:311,0x8600:257,0xe8af:182,0xe8d7:120,0xe803:106
346	0xc0535	9073	764	tail@0xc088b:9073	28@0x7e390:862,168@0x9aa83:678,258@0xadf2c:614,185@0x9d964:572,64@0x85059:531	+0x4:9073	0x1e8:211,0x390:191,0xa68:185,0xaa0:102,0x4e8:100	0x19d:345,0x13d:267,0x91:100,0xab:97,0x123:95	0x4e8:201,0x810:189,0x200:100,0x158:97,0x860:96	0x1e8:149,0xe810:118,0xd3:100,0x107:96,0x8c8b:92	0x988:217,0x798:205,0xad0:192,0x1348:182,0x3be4:92	0xe83a:345,0xe801:314,0xe800:246,0xe8c0:102,0xe80b:97
108	0x8f24b	5239	719	tail@0x8f6cf:5239	337@0xbec0e:401,215@0xa4609:378,333@0xbd8af:371,196@0x9fbcd:328,297@0xb64d7:248	+0x2:5239	0x560:258,0x96f3:256,0xe6a7:256,0x162:138,0x6666:125	0x68:473,0x550:256,0x2b3d:256,0x0:239,0x9934:125	0x390:257,0xc146:256,0x534b:256,0x68:184,0x8846:125	0xa134:256,0x1100:256,0xa600:256,0x8000:239,0x38a6:125	0x804:256,0xf7d7:256,0xcf68:256,0x1e8:159,0xd03a:125	0xa7fc:256,0xb2ca:256,0xbab:256,0x843e:125,0xe897:125
144	0x95887	5218	619	tail@0x95b59:5218	258@0xadf2c:577,268@0xb0007:365,18@0x7be9b:315,168@0x9aa83:310,114@0x90319:236	+0x2:5218	0xd224:256,0x3960:256,0x4441:256,0x1bb4:126,0xd32f:125	0x89f1:256,0x2037:256,0xd9ae:256,0x68:246,0xb3:159	0xf7c:257,0x7bb7:256,0xdb02:256,0x4f0:184,0x580:183	0x79:259,0x1a3:257,0x7c2:256,0x1e8:175,0xd61d:125	0xc186:256,0x68e7:256,0x5771:256,0xb3:128,0x3383:125	0xdf59:256,0xec00:256,0x9edc:256,0x4d5d:125,0xc7d7:125
160	0x994cf	5207	576	tail@0x99757:5207	185@0x9d964:351,215@0xa4609:346,43@0x8173d:319,18@0x7be9b:310,172@0x9b68a:268	+0x2:5207	0xa03e:256,0xa66a:256,0x225b:256,0x620:256,0xe88b:125	0x68:343,0xad3:257,0x34b7:256,0xfa3a:256,0x3ffc:256	0x960:256,0x73d:256,0x135b:256,0xc516:256,0x4b0:125	0x2c21:261,0xbb3c:256,0x6002:256,0x34a0:256,0x101a:126	0x6085:256,0xaeb3:256,0x9003:256,0x79c5:256,0xadb7:125	0xc0b:258,0xaf42:256,0x8300:256,0x6900:256,0xef40:125
173	0x9ba74	5101	535	tail@0x9bd8c:5101	64@0x85059:483,196@0x9fbcd:369,337@0xbec0e:364,340@0xbf435:287,114@0x90319:283	+0x2:5101	0x8a33:256,0x7723:256,0xad00:256,0x347c:125,0x3c8:92	0x68:341,0xfd93:256,0xf054:256,0x88:256,0xb3:251	0x937b:256,0xc1e2:256,0xff12:256,0x9e87:125,0x575a:92	0x2f37:256,0x2738:256,0x1062:256,0x428f:125,0x19d:96	0x9d70:256,0x7909:256,0x12a0:256,0xa73a:125,0xa88:93	0x87ae:256,0x40bc:256,0xf513:256,0xa5f1:125,0x1e8:114
257	0xadbfd	4958	509	tail@0xadf29:4958	172@0x9b68a:777,43@0x8173d:281,157@0x98a9a:273,185@0x9d964:247,203@0xa1484:215	+0x2:4958	0x715a:256,0x7569:256,0xd8db:256,0xe5b3:256,0xd0c8:256	0xb3:289,0x3ab:256,0xe33:256,0xdc3:256,0xae7c:256	0x1536:256,0x6962:256,0x4f58:256,0x9c74:256,0x8e2e:256	0xbb4:256,0xbbc1:256,0x9f3c:256,0x43b2:256,0x15a:256	0xffd7:256,0xaba9:256,0x870b:256,0xa4fc:256,0x7962:256	0x8dc7:256,0x7bef:256,0x6282:256,0x426a:256,0xcf04:256
198	0xa037e	4955	517	tail@0xa062e:4955	199@0xa0631:355,300@0xb6c36:328,18@0x7be9b:316,258@0xadf2c:314,337@0xbec0e:296	+0x2:4955	0xad8:258,0x87bf:256,0x54df:256,0x3830:256,0x448:256	0x68:286,0x6ee8:256,0xe33a:256,0xa80f:256,0xdca6:256	0xba0e:256,0xde68:256,0x1066:256,0x14ef:256,0xf0a6:256	0xe881:257,0x54d4:256,0x5af8:256,0x9cfc:256,0x620a:256	0x8701:256,0x54a8:256,0x38f3:256,0x960:256,0xc112:256	0x68:260,0x3d4a:256,0xdce9:256,0x34bc:256,0x34d7:256
352	0xc1ec4	4424	542	tail@0xc21c0:4424	258@0xadf2c:408,307@0xb8064:319,196@0x9fbcd:305,340@0xbf435:288,292@0xb540f:263	+0x2:4424	0xdc62:256,0x7ab4:256,0xbcdb:125,0xb63d:125,0x390:98	0xb3:297,0xd07b:256,0x4709:256,0xdc3:125,0x278:125	0x8baa:256,0xf9b7:256,0x1e8:132,0x475c:125,0x3d8:117	0x6228:256,0xf6cc:256,0x68:174,0x4282:125,0x4a07:125	0x87ad:256,0xcaab:256,0x5e8:128,0x158:125,0x1e8:97	0x73b:256,0x32ce:256,0xff44:125,0x731f:125,0x11ab:92
