source_entry	source_target	path_hash	events	target_matched_events	target_coverage_pct	ip_matched_events	ip_coverage_pct	statuses	top_actual_targets	path
20	0x7c62b	c49963356ba8fe1d	943	943	100.0	943	100.0	ok:943	114@0x90319:295,258@0xadf2c:125,64@0x85059:88,18@0x7be9b:46,185@0x9d964:41,337@0xbec0e:37,189@0x9e7af:36,347@0xc088d:31	0x7c649:je:0;0x7c702:je:0;0x7c858:jne:1
176	0x9c10b	b375be1a950bc98f	914	914	100.0	914	100.0	ok:914	258@0xadf2c:105,28@0x7e390:99,189@0x9e7af:80,321@0xbb1dd:64,307@0xb8064:63,18@0x7be9b:57,337@0xbec0e:56,340@0xbf435:51	0x9c1c7:jne:1;0x9c215:je:0;0x9c25d:je:0
161	0x9975a	0ca40c0e59dbe6e9	899	899	100.0	899	100.0	ok:899	337@0xbec0e:113,215@0xa4609:103,347@0xc088d:82,114@0x90319:66,28@0x7e390:63,189@0x9e7af:55,297@0xb64d7:49,185@0x9d964:45	0x99779:je:0;0x9988f:jne:1;0x9994f:je:1
192	0x9f00a	d4c8fd95d9a6d339	894	894	100.0	894	100.0	ok:894	198@0xa037e:288,257@0xadbfd:273,173@0x9ba74:97,256@0xad849:93,108@0x8f24b:89,160@0x994cf:24,352@0xc1ec4:16,144@0x95887:14	0x9f0c6:je:0;0x9f163:je:0;0x9f2a8:jne:1;0x9f2ce:jne:1;0x9f2ea:jne:1;0x9f309:jne:0;0x9f512:je:1
220	0xa522e	a21119ff764203f4	889	889	100.0	889	100.0	ok:889	108@0x8f24b:358,144@0x95887:281,160@0x994cf:84,352@0xc1ec4:49,173@0x9ba74:39,257@0xadbfd:37,198@0xa037e:26,256@0xad849:15	0xa52aa:je:0;0xa5428:je:0;0xa54c3:je:1;0xa565d:je:1
196	0x9fbcd	9917c35930d48ca1	865	865	100.0	865	100.0	ok:865	189@0x9e7af:283,33@0x7f7c4:258,18@0x7be9b:68,258@0xadf2c:42,307@0xb8064:38,185@0x9d964:33,199@0xa0631:22,340@0xbf435:17	0x9fd8f:je:0;0x9fdf5:je:1
79	0x885b0	66d9f51d9c82b5fc	863	863	100.0	863	100.0	ok:863	257@0xadbfd:306,160@0x994cf:264,108@0x8f24b:59,144@0x95887:56,173@0x9ba74:52,198@0xa037e:46,256@0xad849:42,352@0xc1ec4:38	0x8860f:je:0;0x886fb:je:0;0x887f1:je:1
243	0xaab6a	4dd686abf8650c2a	848	848	100.0	848	100.0	ok:848	167@0x9a8d2:108,66@0x855ff:61,340@0xbf435:56,189@0x9e7af:54,18@0x7be9b:49,28@0x7e390:49,347@0xc088d:41,215@0xa4609:38	0xaac27:je:1;0xaad24:jne:1;0xaad35:jne:1;0xaad56:je:0;0xaad65:je:0
173	0x9ba74	a18349357a38cb5c	788	788	100.0	788	100.0	ok:788	64@0x85059:308,196@0x9fbcd:252,114@0x90319:62,203@0xa1484:60,154@0x97ce6:14,121@0x91379:8,189@0x9e7af:8,345@0xc02e4:8	0x9bb4a:jne:1;0x9bb57:jne:1;0x9bb65:jne:0;0x9bb7a:je:0;0x9bb91:jne:1;0x9bbb5:je:0;0x9bbfa:je:0
3	0x78c77	d35e83d5fc67b2c6	785	785	100.0	785	100.0	ok:785	160@0x994cf:181,173@0x9ba74:140,352@0xc1ec4:112,257@0xadbfd:89,144@0x95887:85,256@0xad849:63,108@0x8f24b:59,198@0xa037e:56	0x78c93:je:0;0x78cd4:je:0;0x79161:je:1
352	0xc1ec4	f355f88fd20c15a3	781	781	100.0	781	100.0	ok:781	258@0xadf2c:78,121@0x91379:68,208@0xa2361:59,196@0x9fbcd:52,340@0xbf435:42,307@0xb8064:36,347@0xc088d:31,172@0x9b68a:26	0xc1f17:je:0;0xc1f5b:je:0;0xc1fba:jne:1;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:0;0xc2027:je:0
128	0x9299b	1cc26e6017eab5d3	773	773	100.0	773	100.0	ok:773	215@0xa4609:256,268@0xb0007:256,64@0x85059:256,99@0x8c99a:2,172@0x9b68a:1,196@0x9fbcd:1,307@0xb8064:1	0x929dd:je:1;0x92a2e:je:1;0x92a94:je:0;0x92cb8:jne:0;0x92cdb:jne:1;0x92ceb:jne:1;0x92d07:jne:1;0x92d9f:je:1
269	0xb045b	002580e3f4159fc1	763	763	100.0	763	100.0	ok:763	160@0x994cf:294,108@0x8f24b:138,257@0xadbfd:71,256@0xad849:70,173@0x9ba74:55,198@0xa037e:54,352@0xc1ec4:48,144@0x95887:33	0xb061d:je:1;0xb0723:je:1
345	0xc02e4	7e0925f660bbdbe8	751	751	100.0	751	100.0	ok:751	52@0x833c7:270,192@0x9f00a:65,114@0x90319:64,196@0x9fbcd:38,172@0x9b68a:28,168@0x9aa83:24,340@0xbf435:20,64@0x85059:19	0xc0300:je:0;0xc037b:je:0;0xc03a7:je:1
33	0x7f7c4	7af422a11315895a	738	738	100.0	738	100.0	ok:738	258@0xadf2c:94,66@0x855ff:90,340@0xbf435:43,167@0x9a8d2:41,157@0x98a9a:35,185@0x9d964:35,268@0xb0007:34,64@0x85059:33	0x7f7fd:je:0;0x7f845:je:0;0x7f916:jne:1;0x7f927:jne:1;0x7f94a:je:0;0x7f95a:je:0;0x7f983:je:0;0x7f9b7:je:0;0x7f9e8:je:0
121	0x91379	e3b0c44298fc1c14	737	737	100.0	737	100.0	ok:737	307@0xb8064:271,91@0x8b6de:68,168@0x9aa83:65,180@0x9cf32:55,183@0x9d495:48,114@0x90319:32,258@0xadf2c:18,28@0x7e390:16	-
167	0x9a8d2	e3b0c44298fc1c14	726	726	100.0	726	100.0	ok:726	351@0xc1d48:432,283@0xb3612:206,295@0xb60e0:88	-
260	0xae90b	beb0ded0c6bd2168	723	723	100.0	723	100.0	ok:723	340@0xbf435:256,28@0x7e390:65,172@0x9b68a:64,258@0xadf2c:64,292@0xb540f:64,91@0x8b6de:40,183@0x9d495:37,180@0x9cf32:28	0xae92e:je:1;0xaea48:je:1;0xaea75:je:0
254	0xad32c	654b5ded1981085b	712	712	100.0	712	100.0	ok:712	66@0x855ff:261,297@0xb64d7:81,28@0x7e390:64,347@0xc088d:64,49@0x82820:64,183@0x9d495:49,180@0x9cf32:33,91@0x8b6de:23	0xad53c:je:0;0xad598:je:1
268	0xb0007	e08fa0239f68c868	702	702	100.0	702	100.0	ok:702	28@0x7e390:131,215@0xa4609:105,332@0xbd36d:48,154@0x97ce6:43,337@0xbec0e:41,307@0xb8064:38,305@0xb78b0:31,340@0xbf435:31	0xb01e9:je:0;0xb0218:je:1;0xb026a:je:1;0xb029a:je:0;0xb02eb:je:0;0xb0307:je:1
123	0x91a59	5321b7c3bbe1e7b9	699	699	100.0	699	100.0	ok:699	50@0x82e76:209,337@0xbec0e:139,64@0x85059:50,189@0x9e7af:49,340@0xbf435:35,114@0x90319:28,199@0xa0631:28,95@0x8c41c:25	0x91a6a:je:0;0x91be2:jne:1;0x91c91:je:0;0x91cd7:je:0;0x91d11:je:0
160	0x994cf	c44c0307f0fc4574	676	676	100.0	676	100.0	ok:676	185@0x9d964:258,307@0xb8064:68,291@0xb4edd:65,168@0x9aa83:25,28@0x7e390:22,43@0x8173d:22,157@0x98a9a:21,114@0x90319:20	0x99521:jne:1;0x9952e:jne:1;0x9953c:jne:1;0x9956c:jne:0;0x995b7:je:0
320	0xbada5	5f045809296d5b3d	654	654	100.0	654	100.0	ok:654	256@0xad849:116,108@0x8f24b:111,160@0x994cf:110,198@0xa037e:107,173@0x9ba74:75,352@0xc1ec4:58,257@0xadbfd:43,144@0x95887:34	0xbae90:jne:1;0xbae9e:jne:1;0xbaead:jne:1;0xbaebb:jne:0;0xbb012:je:1
253	0xacfb1	1b329325bc7a0ef6	648	648	100.0	648	100.0	ok:648	297@0xb64d7:266,28@0x7e390:38,337@0xbec0e:31,199@0xa0631:29,114@0x90319:28,237@0xa8e1f:19,340@0xbf435:19,66@0x855ff:16	0xacff9:je:0;0xad075:je:0
322	0xbb3c9	fd79160f5b9f1866	646	646	100.0	646	100.0	ok:646	157@0x98a9a:256,337@0xbec0e:130,91@0x8b6de:66,3@0x78c77:65,183@0x9d495:42,347@0xc088d:27,28@0x7e390:14,180@0x9cf32:9	0xbb4c1:je:0
52	0x833c7	a5bdf261163619f8	643	643	100.0	643	100.0	ok:643	75@0x873fc:286,316@0xb987b:265,210@0xa2da3:41,145@0x95b5c:26,334@0xbdd18:17,246@0xab427:8	0x834bc:jne:1;0x834ca:jne:1;0x834d9:jne:1;0x834ee:jne:0;0x835bd:je:0
165	0x9a24c	e3b0c44298fc1c14	632	632	100.0	632	100.0	ok:632	114@0x90319:271,333@0xbd8af:94,268@0xb0007:31,340@0xbf435:31,203@0xa1484:29,18@0x7be9b:27,64@0x85059:20,157@0x98a9a:16	-
346	0xc0535	66817cf32267dc25	613	613	100.0	613	100.0	ok:613	28@0x7e390:74,157@0x98a9a:63,340@0xbf435:44,185@0x9d964:41,167@0x9a8d2:32,172@0x9b68a:32,203@0xa1484:31,64@0x85059:30	0xc056a:je:0;0xc05d7:je:0;0xc0628:je:0;0xc064e:je:0;0xc06a9:jne:1;0xc06ba:jne:1;0xc06dc:je:0;0xc06ec:je:0;0xc074c:je:0
66	0x855ff	4690fe4f5b0885c4	602	602	100.0	602	100.0	ok:602	64@0x85059:52,337@0xbec0e:50,123@0x91a59:45,340@0xbf435:43,189@0x9e7af:42,158@0x99029:37,43@0x8173d:27,176@0x9c10b:25	0x85621:je:1;0x8566a:je:1;0x856f1:je:0;0x858d5:je:0
26	0x7dbbb	a8425a0f38d9fe8d	561	561	100.0	561	100.0	ok:561	28@0x7e390:272,168@0x9aa83:32,340@0xbf435:32,258@0xadf2c:30,268@0xb0007:26,43@0x8173d:20,199@0xa0631:19,172@0x9b68a:18	0x7dc03:je:0;0x7dc9b:je:0;0x7dd00:je:0;0x7dd5d:je:1;0x7ddeb:jne:1;0x7ddfc:jne:1;0x7de1d:je:0;0x7de2c:je:0;0x7de4d:je:0;0x7dea3:je:1
154	0x97ce6	2bda520e96f2c598	542	542	100.0	542	100.0	ok:542	196@0x9fbcd:78,49@0x82820:67,66@0x855ff:66,320@0xbada5:64,37@0x80685:64,91@0x8b6de:39,180@0x9cf32:31,183@0x9d495:23	0x97d15:je:1;0x97d58:je:1
351	0xc1d48	e3b0c44298fc1c14	542	542	100.0	542	100.0	ok:542	297@0xb64d7:256,189@0x9e7af:28,258@0xadf2c:28,172@0x9b68a:26,28@0x7e390:21,121@0x91379:17,254@0xad32c:17,333@0xbd8af:16	-
260	0xae90b	d8192970ef3a82a2	541	541	100.0	541	100.0	ok:541	189@0x9e7af:266,297@0xb64d7:66,301@0xb708d:65,180@0x9cf32:29,183@0x9d495:29,215@0xa4609:15,64@0x85059:15,91@0x8b6de:14	0xae92e:je:0;0xaea48:je:0;0xaea75:je:0
257	0xadbfd	4da4fe40de22a206	531	531	100.0	531	100.0	ok:531	308@0xb837c:81,347@0xc088d:74,337@0xbec0e:33,189@0x9e7af:29,203@0xa1484:26,66@0x855ff:24,345@0xc02e4:14,196@0x9fbcd:11	0xadc1e:je:0;0xadcc0:jne:1;0xadccc:jne:1;0xadcd9:jne:1;0xadd06:jne:0;0xadd6a:je:0;0xadda4:je:1
99	0x8c99a	4ebfcdebd7bce70e	530	530	100.0	530	100.0	ok:530	198@0xa037e:383,173@0x9ba74:129,256@0xad849:6,160@0x994cf:4,108@0x8f24b:3,144@0x95887:2,257@0xadbfd:2,352@0xc1ec4:1	0x8ca79:jne:0;0x8ca94:jne:1;0x8cb4e:je:1
123	0x91a59	d2e29b026964fcf1	527	527	100.0	527	100.0	ok:527	66@0x855ff:83,185@0x9d964:73,258@0xadf2c:60,337@0xbec0e:54,50@0x82e76:53,114@0x90319:31,199@0xa0631:29,340@0xbf435:26	0x91a6a:je:0;0x91be2:jne:1;0x91c91:je:0;0x91cd7:je:0;0x91d11:je:1
30	0x7e849	2208c3d00e21a891	522	522	100.0	522	100.0	ok:522	203@0xa1484:163,192@0x9f00a:152,157@0x98a9a:42,183@0x9d495:29,337@0xbec0e:22,91@0x8b6de:22,180@0x9cf32:15,114@0x90319:9	0x7e868:je:0;0x7e896:je:0;0x7e8b1:je:0;0x7e913:je:0;0x7e92e:je:1;0x7eb45:je:1
340	0xbf435	bb7a9a08ec3867b1	514	514	100.0	514	100.0	ok:514	307@0xb8064:54,28@0x7e390:53,287@0xb45d2:36,345@0xc02e4:33,333@0xbd8af:24,203@0xa1484:20,18@0x7be9b:19,157@0x98a9a:17	0xbf457:je:1;0xbf48f:je:1;0xbf4d7:je:0
300	0xb6c36	745a7b95e00833b1	510	510	100.0	510	100.0	ok:510	258@0xadf2c:239,64@0x85059:73,301@0xb708d:59,91@0x8b6de:34,183@0x9d495:31,220@0xa522e:15,269@0xb045b:12,180@0x9cf32:9	0xb6c57:je:0;0xb6c87:je:0;0xb6d00:je:0;0xb6f5c:je:0
37	0x80685	92113252d88219f9	492	492	100.0	492	100.0	ok:492	256@0xad849:291,160@0x994cf:78,144@0x95887:38,173@0x9ba74:25,352@0xc1ec4:22,108@0x8f24b:19,257@0xadbfd:15,198@0xa037e:4	0x806c4:je:0;0x8075e:je:1;0x807c6:je:0;0x808c1:jne:1;0x808d1:jne:1;0x808ef:jne:1;0x8090d:jne:0;0x8099e:je:0;0x809da:je:0;0x80ac9:je:1
198	0xa037e	505403243bd35b86	484	484	100.0	484	100.0	ok:484	215@0xa4609:225,337@0xbec0e:225,43@0x8173d:13,258@0xadf2c:12,114@0x90319:3,121@0x91379:1,157@0x98a9a:1,171@0x9b4b3:1	0xa0391:je:0;0xa04a9:jne:0;0xa04b6:jne:1;0xa04c4:jne:1;0xa04f1:jne:1
144	0x95887	4d9c1fd4300908d8	480	480	100.0	480	100.0	ok:480	43@0x8173d:27,268@0xb0007:26,114@0x90319:22,146@0x96407:22,124@0x91e81:19,189@0x9e7af:18,208@0xa2361:15,168@0x9aa83:12	0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:0;0x95a08:je:0
301	0xb708d	d1d08c84dc4f1a8d	475	475	100.0	475	100.0	ok:475	173@0x9ba74:277,160@0x994cf:36,257@0xadbfd:35,144@0x95887:34,108@0x8f24b:32,352@0xc1ec4:26,198@0xa037e:23,256@0xad849:12	0xb7140:je:0;0xb71c5:je:0;0xb720a:je:0;0xb726f:je:0;0xb72a8:je:0;0xb73b9:je:1
319	0xba72f	9a21b656ce3dc52b	475	475	100.0	475	100.0	ok:475	173@0x9ba74:355,256@0xad849:35,144@0x95887:24,108@0x8f24b:16,257@0xadbfd:14,352@0xc1ec4:11,160@0x994cf:10,198@0xa037e:10	0xba74a:je:1;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1
91	0x8b6de	0d50d52eb7de2693	474	474	100.0	474	100.0	ok:474	258@0xadf2c:39,340@0xbf435:37,337@0xbec0e:29,79@0x885b0:27,83@0x8947b:26,220@0xa522e:24,347@0xc088d:23,3@0x78c77:23	0x8b6ee:je:0
198	0xa037e	a16a8badeb00f044	467	467	100.0	467	100.0	ok:467	300@0xb6c36:269,258@0xadf2c:63,350@0xc1926:54,189@0x9e7af:11,28@0x7e390:9,64@0x85059:9,121@0x91379:6,43@0x8173d:6	0xa0391:je:0;0xa04a9:jne:1;0xa04b6:jne:1;0xa04c4:jne:0;0xa04da:je:0;0xa04f1:jne:1
297	0xb64d7	4649b816d12abef9	465	465	100.0	465	100.0	ok:465	196@0x9fbcd:52,347@0xc088d:42,258@0xadf2c:25,301@0xb708d:25,340@0xbf435:23,174@0x9bd8f:20,337@0xbec0e:20,114@0x90319:14	0xb64f9:je:1;0xb651f:je:1;0xb654f:je:1;0xb65c8:je:0;0xb65f5:je:1
18	0x7be9b	3fb41280ccd8685b	456	456	100.0	456	100.0	ok:456	114@0x90319:38,258@0xadf2c:37,347@0xc088d:30,300@0xb6c36:27,105@0x8e6b4:23,189@0x9e7af:21,20@0x7c62b:18,196@0x9fbcd:17	0x7bed4:je:1;0x7befe:je:1;0x7bfe0:je:1;0x7c17e:je:0
160	0x994cf	3240613169d3e063	453	453	100.0	453	100.0	ok:453	215@0xa4609:256,64@0x85059:128,340@0xbf435:64,189@0x9e7af:3,157@0x98a9a:2	0x99521:jne:0;0x9952e:jne:1;0x9953c:jne:1;0x9956c:jne:1;0x995b7:je:1
181	0x9d13f	e3b0c44298fc1c14	453	453	100.0	453	100.0	ok:453	215@0xa4609:256,189@0x9e7af:32,337@0xbec0e:27,347@0xc088d:18,114@0x90319:17,64@0x85059:17,258@0xadf2c:16,66@0x855ff:16	-
332	0xbd36d	4ddafdbbeaa3d928	451	451	100.0	451	100.0	ok:451	90@0x8b334:256,43@0x8173d:69,183@0x9d495:30,196@0x9fbcd:15,307@0xb8064:14,3@0x78c77:14,180@0x9cf32:11,91@0x8b6de:7	0xbd488:je:0;0xbd544:je:0;0xbd6ed:je:0;0xbd73d:je:0
90	0x8b334	e3b0c44298fc1c14	441	441	100.0	441	100.0	ok:441	49@0x82820:257,260@0xae90b:64,330@0xbc9b8:16,28@0x7e390:11,66@0x855ff:10,300@0xb6c36:8,239@0xa991e:6,301@0xb708d:6	-
307	0xb8064	d225712c0754a6b5	440	440	100.0	440	100.0	ok:440	174@0x9bd8f:32,157@0x98a9a:30,114@0x90319:27,26@0x7dbbb:25,196@0x9fbcd:24,161@0x9975a:22,340@0xbf435:21,176@0x9c10b:20	0xb80ac:je:1;0xb8188:je:1
124	0x91e81	720d13cce365bff2	424	424	100.0	424	100.0	ok:424	157@0x98a9a:73,192@0x9f00a:38,268@0xb0007:35,43@0x8173d:31,307@0xb8064:28,185@0x9d964:24,189@0x9e7af:19,337@0xbec0e:17	0x91eac:je:1;0x91efe:je:0
144	0x95887	2f8ce0fc3cdeca85	406	406	100.0	406	100.0	ok:406	18@0x7be9b:249,347@0xc088d:67,268@0xb0007:64,189@0x9e7af:4,172@0x9b68a:3,307@0xb8064:3,215@0xa4609:2,253@0xacfb1:2	0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:0;0x959d3:je:0;0x959e9:jne:1;0x95a08:je:1
268	0xb0007	c1e3dfd197d904df	405	405	100.0	405	100.0	ok:405	28@0x7e390:78,337@0xbec0e:41,332@0xbd36d:26,154@0x97ce6:25,26@0x7dbbb:19,114@0x90319:18,189@0x9e7af:15,18@0x7be9b:15	0xb01e9:je:1;0xb0218:je:1;0xb026a:je:1;0xb029a:je:0;0xb02eb:je:0;0xb0307:je:1
305	0xb78b0	ec1b94f05ced6b81	398	398	100.0	398	100.0	ok:398	157@0x98a9a:72,203@0xa1484:72,340@0xbf435:32,347@0xc088d:31,196@0x9fbcd:26,43@0x8173d:24,258@0xadf2c:21,64@0x85059:19	0xb78db:je:0;0xb7924:je:0;0xb7978:jne:1;0xb7988:jne:1;0xb79a8:je:0;0xb79b7:je:0;0xb7a13:je:0;0xb7a4c:je:0
83	0x8947b	51cc8bda8af23024	397	397	100.0	397	100.0	ok:397	173@0x9ba74:137,160@0x994cf:55,108@0x8f24b:53,256@0xad849:38,352@0xc1ec4:33,198@0xa037e:32,257@0xadbfd:31,144@0x95887:18	0x895f2:je:1;0x8963c:je:0;0x89666:je:1;0x896a4:je:0
239	0xa991e	5b37691aa2424c6a	391	391	100.0	391	100.0	ok:391	297@0xb64d7:30,320@0xbada5:24,196@0x9fbcd:22,258@0xadf2c:22,28@0x7e390:21,66@0x855ff:21,70@0x8610e:21,157@0x98a9a:20	0xa9967:je:0;0xa99c8:je:1;0xa9b87:je:1
292	0xb540f	0997af338ad030ee	389	389	100.0	389	100.0	ok:389	185@0x9d964:256,307@0xb8064:64,350@0xc1926:64,220@0xa522e:2,140@0x94e5a:1,317@0xba1e2:1,349@0xc140b:1	0xb5688:jne:0;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:1;0xb5771:je:0;0xb57c8:je:0
108	0x8f24b	fab5693be0e97629	386	386	100.0	386	100.0	ok:386	208@0xa2361:64,28@0x7e390:25,43@0x8173d:25,154@0x97ce6:17,297@0xb64d7:17,168@0x9aa83:16,258@0xadf2c:16,215@0xa4609:15	0x8f368:jne:1;0x8f38e:jne:1;0x8f3a8:jne:1;0x8f438:jne:0;0x8f4f4:je:0;0x8f53a:je:0;0x8f55b:je:1
283	0xb3612	e3b0c44298fc1c14	381	381	100.0	381	100.0	ok:381	258@0xadf2c:86,260@0xae90b:66,333@0xbd8af:29,168@0x9aa83:27,215@0xa4609:27,185@0x9d964:17,307@0xb8064:17,189@0x9e7af:15	-
144	0x95887	df981a914db02de7	376	376	100.0	376	100.0	ok:376	347@0xc088d:28,66@0x855ff:24,239@0xa991e:23,203@0xa1484:22,28@0x7e390:21,253@0xacfb1:17,297@0xb64d7:17,268@0xb0007:14	0x959a6:jne:1;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:0;0x95a08:je:1
108	0x8f24b	fadb67a2878c38a3	365	365	100.0	365	100.0	ok:365	215@0xa4609:246,171@0x9b4b3:13,18@0x7be9b:11,28@0x7e390:10,340@0xbf435:10,124@0x91e81:9,199@0xa0631:8,337@0xbec0e:7	0x8f368:jne:1;0x8f38e:jne:1;0x8f3a8:jne:0;0x8f3ec:je:0;0x8f438:jne:1;0x8f4f4:je:1;0x8f53a:je:0;0x8f55b:je:1
340	0xbf435	69e377434a334c1b	364	364	100.0	364	100.0	ok:364	66@0x855ff:37,161@0x9975a:35,192@0x9f00a:32,305@0xb78b0:19,18@0x7be9b:18,20@0x7c62b:18,158@0x99029:17,185@0x9d964:16	0xbf457:je:1;0xbf48f:je:0;0xbf4d7:je:0
114	0x90319	9fb28485e66f63b4	359	359	100.0	359	100.0	ok:359	199@0xa0631:50,268@0xb0007:29,66@0x855ff:27,37@0x80685:26,185@0x9d964:25,30@0x7e849:25,18@0x7be9b:20,297@0xb64d7:14	0x90334:je:1;0x903d9:je:1;0x904a4:je:1;0x904ed:je:1;0x9052b:je:1
183	0x9d495	7633afa8259cedcd	359	359	100.0	359	100.0	ok:359	337@0xbec0e:34,172@0x9b68a:26,189@0x9e7af:20,297@0xb64d7:20,220@0xa522e:19,199@0xa0631:18,340@0xbf435:18,114@0x90319:15	0x9d556:je:1
257	0xadbfd	4f54f5b6f3a20391	357	357	100.0	357	100.0	ok:357	157@0x98a9a:247,215@0xa4609:62,165@0x9a24c:13,203@0xa1484:13,168@0x9aa83:5,28@0x7e390:5,350@0xc1926:4,266@0xaf8af:3	0xadc1e:je:0;0xadcc0:jne:1;0xadccc:jne:1;0xadcd9:jne:0;0xadcf0:je:0;0xadd06:jne:1;0xadd6a:je:0;0xadda4:je:0
79	0x885b0	4fa9d758759c0b0e	353	353	100.0	353	100.0	ok:353	198@0xa037e:76,256@0xad849:69,257@0xadbfd:51,108@0x8f24b:50,144@0x95887:40,173@0x9ba74:33,160@0x994cf:24,352@0xc1ec4:10	0x8860f:je:0;0x886fb:je:1;0x887f1:je:1
237	0xa8e1f	69c6b0e5ccc43bb0	351	351	100.0	351	100.0	ok:351	352@0xc1ec4:258,108@0x8f24b:64,256@0xad849:14,198@0xa037e:9,173@0x9ba74:5,144@0x95887:1	0xa8efb:je:0;0xa8f3c:je:0;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:1;0xa9292:je:0
352	0xc1ec4	b17f769d0eb20d52	350	350	100.0	350	100.0	ok:350	292@0xb540f:255,121@0x91379:11,258@0xadf2c:9,208@0xa2361:7,140@0x94e5a:5,168@0x9aa83:4,189@0x9e7af:4,18@0x7be9b:4	0xc1f17:je:0;0xc1f5b:je:1;0xc1fba:jne:1;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:0;0xc2027:je:0
281	0xb2db6	bf19bc7c26ba5d0e	347	347	100.0	347	100.0	ok:347	269@0xb045b:257,292@0xb540f:9,105@0x8e6b4:7,330@0xbc9b8:5,48@0x82477:5,131@0x937d0:4,254@0xad32c:4,56@0x83e76:4	0xb2fc0:je:0
352	0xc1ec4	7741bb1ac2cf28bd	347	347	100.0	347	100.0	ok:347	258@0xadf2c:225,154@0x97ce6:57,307@0xb8064:56,172@0x9b68a:2,121@0x91379:1,168@0x9aa83:1,199@0xa0631:1,268@0xb0007:1	0xc1f17:je:0;0xc1f5b:je:0;0xc1fba:jne:0;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:1;0xc2027:je:0
319	0xba72f	862159fb64299b44	337	337	100.0	337	100.0	ok:337	257@0xadbfd:267,108@0x8f24b:22,256@0xad849:16,198@0xa037e:11,173@0x9ba74:8,144@0x95887:6,352@0xc1ec4:5,160@0x994cf:2	0xba74a:je:0;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1
144	0x95887	9f3cc1c99e54d1d6	329	329	100.0	329	100.0	ok:329	258@0xadf2c:256,157@0x98a9a:64,18@0x7be9b:1,203@0xa1484:1,215@0xa4609:1,273@0xb11ca:1,300@0xb6c36:1,322@0xbb3c9:1	0x959a6:jne:0;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:1;0x95a08:je:0
105	0x8e6b4	cf8d4e548fe382ef	328	328	100.0	328	100.0	ok:328	350@0xc1926:256,291@0xb4edd:65,200@0xa0a9e:3,18@0x7be9b:1,301@0xb708d:1,317@0xba1e2:1,66@0x855ff:1	0x8e713:je:0;0x8e925:jne:0;0x8e94d:jne:1;0x8e96f:jne:1;0x8e9a6:jne:1
70	0x8610e	490afcdddd0d9c29	327	327	100.0	327	100.0	ok:327	256@0xad849:85,198@0xa037e:45,108@0x8f24b:43,160@0x994cf:39,144@0x95887:38,352@0xc1ec4:37,257@0xadbfd:23,173@0x9ba74:17	0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:1;0x8636c:jne:0;0x8648a:je:1;0x865a3:je:0
118	0x90c23	0c2ec304c56dd3de	325	325	100.0	325	100.0	ok:325	332@0xbd36d:256,322@0xbb3c9:64,172@0x9b68a:3,208@0xa2361:2	0x90c71:je:0;0x90c94:je:1;0x90d19:je:0
168	0x9aa83	5a46469f23bdd3cc	322	322	100.0	322	100.0	ok:322	315@0xb9451:79,340@0xbf435:43,258@0xadf2c:19,28@0x7e390:10,64@0x85059:10,66@0x855ff:10,243@0xaab6a:9,26@0x7dbbb:9	0x9aa9c:je:1;0x9aadd:je:1;0x9ab2f:je:1;0x9ab7f:je:1;0x9ad6a:je:0;0x9ad85:je:0
127	0x926c3	a24732f3bf1ecb29	320	320	100.0	320	100.0	ok:320	108@0x8f24b:256,257@0xadbfd:64	0x92773:jne:1;0x92782:jne:1;0x92798:jne:1;0x927ad:jne:0;0x92862:je:0
83	0x8947b	5a30d3b6ba886a30	317	317	100.0	317	100.0	ok:317	160@0x994cf:79,108@0x8f24b:49,144@0x95887:44,198@0xa037e:43,352@0xc1ec4:38,256@0xad849:30,257@0xadbfd:24,173@0x9ba74:10	0x895f2:je:0;0x8963c:je:0;0x89666:je:1;0x896a4:je:0
180	0x9cf32	840c57e172be5a2e	303	303	100.0	303	100.0	ok:303	297@0xb64d7:28,168@0x9aa83:23,203@0xa1484:23,79@0x885b0:18,18@0x7be9b:17,114@0x90319:15,49@0x82820:14,157@0x98a9a:12	0x9cfd4:je:1;0x9cffa:je:0
338	0xbf128	55cdaf5314f06009	300	300	100.0	300	100.0	ok:300	283@0xb3612:133,351@0xc1d48:89,295@0xb60e0:78	0xbf141:je:0;0xbf15d:je:0
